# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Copyright 2014 (C) Quranic Arabic Corpus
#  Kais Dukes, sckd@leeds.ac.uk
#  License: GNU General Public License
#
#  The Quranic Arabic Corpus includes syntactic and morphological
#  annotation of the Quran, and builds on the verified Arabic text
#  distributed by the Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this file, but CHANGING IT IS NOT ALLOWED.
#
#  - This annotation can be used in any website or application,
#    provided its source (the Quranic Arabic Corpus) is clearly
#    indicated, and a link is made to http://corpus.quran.com to enable
#    users to keep track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all works
#    derived from or containing substantial portion of this file.
#
#  Please check updates at: http://corpus.quran.com/download

# PLEASE DO NOT REMOVE OR CHANGE THIS COPYRIGHT BLOCK
#====================================================================
#
#  Tanzil Quran Text (Uthmani, version 1.0.2)
#  Copyright (C) 2008-2009 Tanzil.info
#  License: Creative Commons BY-ND 3.0 Unported
#
#  This copy of quran text is carefully produced, highly
#  verified and continuously monitored by a group of specialists
#  at Tanzil project.
#
#  TERMS OF USE:
#
#  - Permission is granted to copy and distribute verbatim copies
#    of this text, but CHANGING IT IS NOT ALLOWED.
#
#  - This quran text can be used in any website or application,
#    provided its source (Tanzil.info) is clearly indicated, and
#    a link is made to http://tanzil.info to enable users to keep
#    track of changes.
#
#  - This copyright notice shall be included in all verbatim copies
#    of the text, and shall be reproduced appropriately in all files
#    derived from or containing substantial portion of this text.
#
#  Please check updates at: http://tanzil.info/updates/
#
#====================================================================

35102,16,71,22,they reject?,yajoHaduwna
35103,16,72,1,And Allah,waAll~ahu
35104,16,72,2,(has) made,jaEala
35105,16,72,3,for you,lakumo
35106,16,72,4,from,mino
35107,16,72,5,yourselves,>anofusikumo
35108,16,72,6,"spouses,",>azowaAjFA
35109,16,72,7,and has made,wajaEala
35110,16,72,8,for you,lakumo
35111,16,72,9,from,mino
35112,16,72,10,your spouses,>azowaAjikumo
35113,16,72,11,sons,baniyna
35114,16,72,12,and grandsons,waHafadapF
35115,16,72,13,and has provided for you,warazaqakumo
35116,16,72,14,from,mina
35117,16,72,15,the good things.,AlT~ay~ibaAti
35118,16,72,16,Then in falsehood do,>afabiAlobaATili
35119,16,72,17,"they believe,",yu&ominuwna
35120,16,72,18,and the Favor,wabiniEomati
35121,16,72,19,of Allah,All~ahi
35122,16,72,20,they,humo
35123,16,72,21,disbelieve?,yakofuruwna
35124,16,73,1,And they worship,wayaEobuduwna
35125,16,73,2,(from),mino
35126,16,73,3,other than,duwni
35127,16,73,4,Allah,All~ahi
35128,16,73,5,which,maA
35129,16,73,6,not,laA
35130,16,73,7,possesses,yamoliku
35131,16,73,8,for them,lahumo
35132,16,73,9,any provision,rizoqFA
35133,16,73,10,from,mina
35134,16,73,11,the heavens,Als~amaAwaAti
35135,16,73,12,and the earth,waAlo>aroDi
35136,16,73,13,"[anything],",$ayo}FA
35137,16,73,14,and not,walaA
35138,16,73,15,they are able.,yasotaTiyEuwna
35139,16,74,1,So (do) not,falaA
35140,16,74,2,put forth,taDoribuwA
35141,16,74,3,for Allah,lil~ahi
35142,16,74,4,the similitude.,Alo>amovaAla
35143,16,74,5,"Indeed,",<in~a
35144,16,74,6,Allah,All~aha
35145,16,74,7,knows,yaEolamu
35146,16,74,8,and you,wa>anotumo
35147,16,74,9,(do) not,laA
35148,16,74,10,know.,taEolamuwna
35149,16,75,1,Sets forth,Daraba
35150,16,75,2,(does) Allah,All~ahu
35151,16,75,3,the example,mavalFA
35152,16,75,4,(of) a slave,EabodFA
35153,16,75,5,"(who is) owned,",mamoluwkFA
35154,16,75,6,not,laA
35155,16,75,7,he has power,yaqodiru
35156,16,75,8,on,EalaY`
35157,16,75,9,anything,$ayo'K
35158,16,75,10,and (one) whom,wamano
35159,16,75,11,We provided him,razaqonaAhu
35160,16,75,12,from Us,min~aA
35161,16,75,13,a provision,rizoqFA
35162,16,75,14,"good,",HasanFA
35163,16,75,15,so he,fahuwa
35164,16,75,16,spends,yunofiqu
35165,16,75,17,"from it,",minohu
35166,16,75,18,secretly,sir~FA
35167,16,75,19,and publicly.,wajahorFA
35168,16,75,20,Can,halo
35169,16,75,21,they be equal?,yasotawuwna
35170,16,75,22,All praise,AloHamodu
35171,16,75,23,(is) for Allah!,lil~ahi
35172,16,75,24,"Nay,",balo
35173,16,75,25,but most of them,>akovaruhumo
35174,16,75,26,(do) not,laA
35175,16,75,27,know.,yaEolamuwna
35176,16,76,1,And sets forth,waDaraba
35177,16,76,2,(does) Allah,All~ahu
35178,16,76,3,an example,mavalFA
35179,16,76,4,"(of) two men,",rajulayoni
35180,16,76,5,one of them,>aHaduhumaA
35181,16,76,6,"(is) dumb,",>abokamu
35182,16,76,7,not,laA
35183,16,76,8,he has power,yaqodiru
35184,16,76,9,on,EalaY`
35185,16,76,10,"anything,",$ayo'K
35186,16,76,11,while he,wahuwa
35187,16,76,12,(is) a burden,kal~N
35188,16,76,13,on,EalaY`
35189,16,76,14,his master.,mawolaAhu
35190,16,76,15,Wherever,>ayonamaA
35191,16,76,16,he directs him,yuwaj~ihohu
35192,16,76,17,not,laA
35193,16,76,18,he comes,ya>oti
35194,16,76,19,with any good.,bixayorK
35195,16,76,20,Is,halo
35196,16,76,21,equal,yasotawiy
35197,16,76,22,he,huwa
35198,16,76,23,and (the one) who,wamano
35199,16,76,24,commands,ya>omuru
35200,16,76,25,"[of] justice,",biAloEadoli
35201,16,76,26,and he,wahuwa
35202,16,76,27,(is) on,EalaY`
35203,16,76,28,a path,SiraATK
35204,16,76,29,straight?,musotaqiymK
35205,16,77,1,And to Allah (belongs),walil~ahi
35206,16,77,2,(the) unseen,gayobu
35207,16,77,3,(of) the heavens,Als~amaAwaAti
35208,16,77,4,and the earth.,waAlo>aroDi
35209,16,77,5,And not,wamaA
35210,16,77,6,(is the) matter,>amoru
35211,16,77,7,(of) the Hour,Als~aAEapi
35212,16,77,8,but,<il~aA
35213,16,77,9,as a twinkling,kalamoHi
35214,16,77,10,(of) the eye,AlobaSari
35215,16,77,11,or,>awo
35216,16,77,12,it,huwa
35217,16,77,13,(is) nearer.,>aqorabu
35218,16,77,14,"Indeed,",<in~a
35219,16,77,15,Allah,All~aha
35220,16,77,16,on,EalaY`
35221,16,77,17,every,kul~i
35222,16,77,18,thing,$ayo'K
35223,16,77,19,(is) All-Powerful.,qadiyrN
35224,16,78,1,And Allah,waAll~ahu
35225,16,78,2,brought you forth,>axorajakumo
35226,16,78,3,from,mino
35227,16,78,4,the wombs,buTuwni
35228,16,78,5,"(of) your mothers,",>um~ahaAtikumo
35229,16,78,6,not,laA
35230,16,78,7,knowing,taEolamuwna
35231,16,78,8,"anything,",$ayo}FA
35232,16,78,9,and made,wajaEala
35233,16,78,10,for you,lakumu
35234,16,78,11,the hearing,Als~amoEa
35235,16,78,12,and the sight,waAlo>aboSaAra
35236,16,78,13,and the hearts,waAlo>afo}idapa
35237,16,78,14,so that you may,laEal~akumo
35238,16,78,15,give thanks.,ta$okuruwna
35239,16,79,1,Do not,>alamo
35240,16,79,2,they see,yarawoA
35241,16,79,3,towards,<ilaY
35242,16,79,4,the birds,AlT~ayori
35243,16,79,5,controlled,musax~araAtK
35244,16,79,6,in,fiy
35245,16,79,7,the midst,jaw~i
35246,16,79,8,(of) the sky?,Als~amaA'i
35247,16,79,9,None,maA
35248,16,79,10,holds them up,yumosikuhun~a
35249,16,79,11,except,<il~aA
35250,16,79,12,Allah.,All~ahu
35251,16,79,13,"Indeed,",<in~a
35252,16,79,14,in,fiy
35253,16,79,15,that,*a`lika
35254,16,79,16,(are) Signs,laA^yaAtK
35255,16,79,17,for a people,liqawomK
35256,16,79,18,who believe.,yu&ominuwna
35257,16,80,1,And Allah,waAll~ahu
35258,16,80,2,(has) made,jaEala
35259,16,80,3,for you,lakumo
35260,16,80,4,[from],mino
35261,16,80,5,your homes,buyuwtikumo
35262,16,80,6,"a resting place,",sakanFA
35263,16,80,7,and made,wajaEala
35264,16,80,8,for you,lakumo
35265,16,80,9,from,mino
35266,16,80,10,the hides,juluwdi
35267,16,80,11,(of) the cattle,Alo>anoEaAmi
35268,16,80,12,"tents,",buyuwtFA
35269,16,80,13,which you find light,tasotaxif~uwnahaA
35270,16,80,14,(on) the day,yawoma
35271,16,80,15,(of) your travel,ZaEonikumo
35272,16,80,16,and the day,wayawoma
35273,16,80,17,(of) your encampment;,<iqaAmatikumo
35274,16,80,18,and from,wamino
35275,16,80,19,their wool,>aSowaAfihaA
35276,16,80,20,and their fur,wa>awobaArihaA
35277,16,80,21,and their hair,wa>a$oEaArihaA
35278,16,80,22,(is) furnishing,>avaAvFA
35279,16,80,23,and a provision,wamataAEFA
35280,16,80,24,for,<ilaY`
35281,16,80,25,a time.,HiynK
35282,16,81,1,And Allah,waAll~ahu
35283,16,81,2,(has) made,jaEala
35284,16,81,3,for you,lakumo
35285,16,81,4,from what,mim~aA
35286,16,81,5,"He created,",xalaqa
35287,16,81,6,shades,ZilaAlFA
35288,16,81,7,and (has) made,wajaEala
35289,16,81,8,for you,lakumo
35290,16,81,9,from,mina
35291,16,81,10,"the mountains,",AlojibaAli
35292,16,81,11,shelters,>akonaAnFA
35293,16,81,12,and (has) made,wajaEala
35294,16,81,13,for you,lakumo
35295,16,81,14,garments,saraAbiyla
35296,16,81,15,to protect you,taqiykumu
35297,16,81,16,(from) the heat,AloHar~a
35298,16,81,17,and garments,wasaraAbiyla
35299,16,81,18,to protect you,taqiykumo
35300,16,81,19,from your (mutual) violence.,ba>osakumo
35301,16,81,20,Thus,ka*a`lika
35302,16,81,21,He completes,yutim~u
35303,16,81,22,His Favor,niEomatahu
35304,16,81,23,upon you,Ealayokumo
35305,16,81,24,so that you may,laEal~akumo
35306,16,81,25,submit.,tusolimuwna
35307,16,82,1,"Then, if",fa<ino
35308,16,82,2,they turn away,tawal~awoA
35309,16,82,3,then only,fa<in~amaA
35310,16,82,4,upon you,Ealayoka
35311,16,82,5,(is) the conveyance,AlobalaAgu
35312,16,82,6,the clear.,Alomubiynu
35313,16,83,1,They recognize,yaEorifuwna
35314,16,83,2,(the) Favor,niEomata
35315,16,83,3,(of) Allah;,All~ahi
35316,16,83,4,then,vum~a
35317,16,83,5,they deny it.,yunokiruwnahaA
35318,16,83,6,And most of them,wa>akovaruhumu
35319,16,83,7,(are) the disbelievers.,AlokaAfiruwna
35320,16,84,1,And the Day,wayawoma
35321,16,84,2,We will resurrect,naboEavu
35322,16,84,3,from,mino
35323,16,84,4,every,kul~i
35324,16,84,5,nation,>um~apK
35325,16,84,6,"a witness,",$ahiydFA
35326,16,84,7,then,vum~a
35327,16,84,8,not,laA
35328,16,84,9,will be permitted,yu&o*anu
35329,16,84,10,to those who,lil~a*iyna
35330,16,84,11,disbelieved,kafaruwA
35331,16,84,12,and not,walaA
35332,16,84,13,they,humo
35333,16,84,14,will be asked to make amends.,yusotaEotabuwna
35334,16,85,1,And when,wa<i*aA
35335,16,85,2,(will) see,ra>aY
35336,16,85,3,those who,Al~a*iyna
35337,16,85,4,wronged,ZalamuwA
35338,16,85,5,"the punishment,",AloEa*aAba
35339,16,85,6,then not,falaA
35340,16,85,7,it will be lightened,yuxaf~afu
35341,16,85,8,for them,Eanohumo
35342,16,85,9,and not,walaA
35343,16,85,10,they,humo
35344,16,85,11,will be given respite.,yunoZaruwna
35345,16,86,1,And when,wa<i*aA
35346,16,86,2,(will) see,ra>aY
35347,16,86,3,those who,Al~a*iyna
35348,16,86,4,associated partners with Allah,>a$orakuwA
35349,16,86,5,their partners.,$urakaA'ahumo
35350,16,86,6,"They will say,",qaAluwA
35351,16,86,7,"""Our Lord,",rab~anaA
35352,16,86,8,these,ha`&ulaA'i
35353,16,86,9,(are) our partners,$urakaA&unaA
35354,16,86,10,those whom,Al~a*iyna
35355,16,86,11,we used to,kun~aA
35356,16,86,12,invoke,nadoEuw
35357,16,86,13,(from),mino
35358,16,86,14,"besides You.""",duwnika
35359,16,86,15,But they (will) throw back,fa>aloqawoA
35360,16,86,16,at them,<ilayohimu
35361,16,86,17,"(their) word,",Aloqawola
35362,16,86,18,"""Indeed, you",<in~akumo
35363,16,86,19,"(are) surely liars.""",lakaA*ibuwna
35364,16,87,1,And they (will) offer,wa>aloqawoA
35365,16,87,2,to,<ilaY
35366,16,87,3,Allah,All~ahi
35367,16,87,4,(on) that Day,yawoma}i*K
35368,16,87,5,"the submission,",Als~alama
35369,16,87,6,and (is) lost,waDal~a
35370,16,87,7,from them,Eanohumo
35371,16,87,8,what,maA
35372,16,87,9,they used (to),kaAnuwA
35373,16,87,10,invent.,yafotaruwna
35374,16,88,1,And those who,Al~a*iyna
35375,16,88,2,disbelieved,kafaruwA
35376,16,88,3,and hindered,waSad~uwA
35377,16,88,4,from,Eano
35378,16,88,5,(the) way,sabiyli
35379,16,88,6,"(of) Allah,",All~ahi
35380,16,88,7,We will increase them,zidonaAhumo
35381,16,88,8,(in) punishment,Ea*aAbFA
35382,16,88,9,over,fawoqa
35383,16,88,10,punishment,AloEa*aAbi
35384,16,88,11,because,bimaA
35385,16,88,12,they used (to),kaAnuwA
35386,16,88,13,spread corruption.,yufosiduwna
35387,16,89,1,And the Day,wayawoma
35388,16,89,2,We will resurrect,naboEavu
35389,16,89,3,among,fiy
35390,16,89,4,every,kul~i
35391,16,89,5,nation,>um~apK
35392,16,89,6,a witness,$ahiydFA
35393,16,89,7,over them,Ealayohimo
35394,16,89,8,from,mino
35395,16,89,9,themselves.,>anofusihimo
35396,16,89,10,And We (will) bring,waji}onaA
35397,16,89,11,you,bika
35398,16,89,12,(as) a witness,$ahiydFA
35399,16,89,13,over,EalaY`
35400,16,89,14,these.,ha`&ulaA'i
35401,16,89,15,And We sent down,wanaz~alonaA
35402,16,89,16,to you,Ealayoka
35403,16,89,17,the Book,AlokitaAba
35404,16,89,18,(as) a clarification,tiboyaAnFA
35405,16,89,19,of every,likul~i
35406,16,89,20,thing,$ayo'K
35407,16,89,21,and a guidance,wahudFY
35408,16,89,22,and mercy,waraHomapF
35409,16,89,23,and glad tidings,wabu$oraY`
35410,16,89,24,for the Muslims.,lilomusolimiyna
35411,16,90,1,"Indeed,",<in~a
35412,16,90,2,Allah,All~aha
35413,16,90,3,commands,ya>omuru
35414,16,90,4,justice,biAloEadoli
35415,16,90,5,"and the good,",waAlo<iHosaAni
35416,16,90,6,and giving,wa<iytaA'i
35417,16,90,7,"(to) those,",*iy
35418,16,90,8,"relatives,",AloqurobaY`
35419,16,90,9,and forbids,wayanohaY`
35420,16,90,10,[from],Eani
35421,16,90,11,the immorality,AlofaHo$aA'i
35422,16,90,12,and the bad,waAlomunokari
35423,16,90,13,and the oppression.,waAlobagoyi
35424,16,90,14,He admonishes you,yaEiZukumo
35425,16,90,15,so that you may,laEal~akumo
35426,16,90,16,take heed.,ta*ak~aruwna
35427,16,91,1,And fulfil,wa>awofuwA
35428,16,91,2,the covenant,biEahodi
35429,16,91,3,(of) Allah,All~ahi
35430,16,91,4,when,<i*aA
35431,16,91,5,"you have taken a covenant,",EaAhadotumo
35432,16,91,6,and (do) not,walaA
35433,16,91,7,break,tanoquDuwA
35434,16,91,8,oaths,Alo>ayomaAna
35435,16,91,9,after,baEoda
35436,16,91,10,their confirmation,tawokiydihaA
35437,16,91,11,while verily,waqado
35438,16,91,12,you have made,jaEalotumu
35439,16,91,13,Allah,All~aha
35440,16,91,14,over you,Ealayokumo
35441,16,91,15,a surety.,kafiylFA
35442,16,91,16,"Indeed,",<in~a
35443,16,91,17,Allah,All~aha
35444,16,91,18,knows,yaEolamu
35445,16,91,19,what,maA
35446,16,91,20,you do.,tafoEaluwna
35447,16,92,1,And (do) not,walaA
35448,16,92,2,be,takuwnuwA
35449,16,92,3,like her who,kaAl~atiy
35450,16,92,4,untwists,naqaDato
35451,16,92,5,her spun yarn,gazolahaA
35452,16,92,6,(from),mino
35453,16,92,7,after,baEodi
35454,16,92,8,strength,quw~apK
35455,16,92,9,(into) untwisted strands;,>anokaAvFA
35456,16,92,10,you take,tat~axi*uwna
35457,16,92,11,your oaths,>ayomaAnakumo
35458,16,92,12,(as) a deception,daxalFA
35459,16,92,13,"between you,",bayonakumo
35460,16,92,14,because,>ano
35461,16,92,15,is,takuwna
35462,16,92,16,a community,>um~apN
35463,16,92,17,[it],hiya
35464,16,92,18,more numerous,>arobaY`
35465,16,92,19,than,mino
35466,16,92,20,(another) community.,>um~apK
35467,16,92,21,"Only,",<in~amaA
35468,16,92,22,tests you,yaboluwkumu
35469,16,92,23,Allah,All~ahu
35470,16,92,24,by it.,bihi
35471,16,92,25,And He will make clear,walayubay~inan~a
35472,16,92,26,to you,lakumo
35473,16,92,27,(on) the Day,yawoma
35474,16,92,28,"(of) the Resurrection,",AloqiyaAmapi
35475,16,92,29,what,maA
35476,16,92,30,you used (to),kunotumo
35477,16,92,31,in it,fiyhi
35478,16,92,32,differ.,taxotalifuwna
35479,16,93,1,And if,walawo
35480,16,93,2,(had) willed,$aA'a
35481,16,93,3,Allah,All~ahu
35482,16,93,4,surely He (could) have made you,lajaEalakumo
35483,16,93,5,a nation,>um~apF
35484,16,93,6,"one,",waAHidapF
35485,16,93,7,but,wala`kino
35486,16,93,8,He lets go astray,yuDil~u
35487,16,93,9,whom,mano
35488,16,93,10,He wills,ya$aA'u
35489,16,93,11,and guides,wayahodiy
35490,16,93,12,whom,mano
35491,16,93,13,He wills.,ya$aA'u
35492,16,93,14,And surely you will be questioned,walatuso>alun~a
35493,16,93,15,about what,Eam~aA
35494,16,93,16,you used (to),kunotumo
35495,16,93,17,do.,taEomaluwna
35496,16,94,1,And (do) not,walaA
35497,16,94,2,take,tat~axi*uwA
35498,16,94,3,your oaths,>ayomaAnakumo
35499,16,94,4,(as) a deception,daxalFA
35500,16,94,5,"between you,",bayonakumo
35501,16,94,6,"lest, should slip",fatazil~a
35502,16,94,7,a foot,qadamN
35503,16,94,8,after,baEoda
35504,16,94,9,"it is firmly planted,",vubuwtihaA
35505,16,94,10,and you would taste,wata*uwquwA
35506,16,94,11,the evil,Als~uw'a
35507,16,94,12,for what,bimaA
35508,16,94,13,you hindered,Sadadotumo
35509,16,94,14,from,Eano
35510,16,94,15,(the) way,sabiyli
35511,16,94,16,(of) Allah,All~ahi
35512,16,94,17,and for you,walakumo
35513,16,94,18,(is) a punishment,Ea*aAbN
35514,16,94,19,great.,EaZiymN
35515,16,95,1,And (do) not,walaA
35516,16,95,2,exchange,ta$otaruwA
35517,16,95,3,the covenant,biEahodi
35518,16,95,4,"(of) Allah,",All~ahi
35519,16,95,5,(for) a price,vamanFA
35520,16,95,6,little.,qaliylFA
35521,16,95,7,"Indeed, what",<in~amaA
35522,16,95,8,(is) with,Einoda
35523,16,95,9,"Allah,",All~ahi
35524,16,95,10,it,huwa
35525,16,95,11,(is) better,xayorN
35526,16,95,12,for you,lakumo
35527,16,95,13,if,<ino
35528,16,95,14,you were (to),kunotumo
35529,16,95,15,know.,taEolamuwna
35530,16,96,1,Whatever,maA
35531,16,96,2,(is) with you,Einodakumo
35532,16,96,3,"will be exhausted,",yanofadu
35533,16,96,4,and whatever,wamaA
35534,16,96,5,(is) with,Einoda
35535,16,96,6,Allah,All~ahi
35536,16,96,7,(will) be remaining.,baAqK
35537,16,96,8,And surely We will pay,walanajoziyan~a
35538,16,96,9,those who,Al~a*iyna
35539,16,96,10,(are) patient,SabaruwA
35540,16,96,11,their reward,>ajorahumo
35541,16,96,12,to (the) best,bi>aHosani
35542,16,96,13,(of) what,maA
35543,16,96,14,they used (to),kaAnuwA
35544,16,96,15,do.,yaEomaluwna
35545,16,97,1,Whoever,mano
35546,16,97,2,does,Eamila
35547,16,97,3,righteous deeds,SaAliHFA
35548,16,97,4,whether,mino
35549,16,97,5,male,*akarK
35550,16,97,6,or,>awo
35551,16,97,7,female,>unovaY`
35552,16,97,8,while he,wahuwa
35553,16,97,9,"(is) a believer,",mu&ominN
35554,16,97,10,"then surely We will give him life,",falanuHoyiyan~ahu
35555,16,97,11,a life,HayaApF
35556,16,97,12,"good,",Tay~ibapF
35557,16,97,13,and We will pay them,walanajoziyan~ahumo
35558,16,97,14,their reward,>ajorahumo
35559,16,97,15,to (the) best,bi>aHosani
35560,16,97,16,of what,maA
35561,16,97,17,they used (to),kaAnuwA
35562,16,97,18,do.,yaEomaluwna
35563,16,98,1,So when,fa<i*aA
35564,16,98,2,you recite,qara>ota
35565,16,98,3,"the Quran,",AloquroA^na
35566,16,98,4,seek refuge,faAsotaEi*o
35567,16,98,5,in Allah,biAll~ahi
35568,16,98,6,from,mina
35569,16,98,7,"the Shaitaan,",Al$~ayoTaAni
35570,16,98,8,the accursed.,Alr~ajiymi
35571,16,99,1,"Indeed he,",<in~ahu
35572,16,99,2,not,layosa
35573,16,99,3,for him,lahu
35574,16,99,4,(is) any authority,suloTaAnN
35575,16,99,5,on,EalaY
35576,16,99,6,those who,Al~a*iyna
35577,16,99,7,believe,A^manuwA
35578,16,99,8,and upon,waEalaY`
35579,16,99,9,their Lord,rab~ihimo
35580,16,99,10,they put their trust.,yatawak~aluwna
35581,16,100,1,Only,<in~amaA
35582,16,100,2,his authority,suloTaAnuhu
35583,16,100,3,(is) over,EalaY
35584,16,100,4,those who,Al~a*iyna
35585,16,100,5,take him as an ally,yatawal~awonahu
35586,16,100,6,and those who,waAl~a*iyna
35587,16,100,7,[they],humo
35588,16,100,8,with Him,bihi
35589,16,100,9,associate partners.,mu$orikuwna
35590,16,101,1,And when,wa<i*aA
35591,16,101,2,We substitute,bad~alonaA
35592,16,101,3,a Verse,A^yapF
35593,16,101,4,(in) place,makaAna
35594,16,101,5,"(of) a Verse,",A^yapK
35595,16,101,6,and Allah -,waAll~ahu
35596,16,101,7,(is) most knowing,>aEolamu
35597,16,101,8,of what,bimaA
35598,16,101,9,He sends down,yunaz~ilu
35599,16,101,10,"they say,",qaAluwA
35600,16,101,11,"""Only",<in~amaA
35601,16,101,12,you,>anota
35602,16,101,13,"(are) an inventor.""",mufotarK
35603,16,101,14,"Nay,",balo
35604,16,101,15,most of them,>akovaruhumo
35605,16,101,16,(do) not,laA
35606,16,101,17,know.,yaEolamuwna
35607,16,102,1,"Say,",qulo
35608,16,102,2,"""Has brought it down",naz~alahu
35609,16,102,3,"the Spirit,",ruwHu
35610,16,102,4,"the Holy,",Aloqudusi
35611,16,102,5,from,mino
35612,16,102,6,your Lord,rab~ika
35613,16,102,7,"in truth,",biAloHaq~i
35614,16,102,8,to make firm,liyuvab~ita
35615,16,102,9,those who,Al~a*iyna
35616,16,102,10,believe,A^manuwA
35617,16,102,11,and (as) a guidance,wahudFY
35618,16,102,12,and glad tidings,wabu$oraY`
35619,16,102,13,"to the Muslims.""",lilomusolimiyna
35620,16,103,1,And certainly,walaqado
35621,16,103,2,We know,naEolamu
35622,16,103,3,that they,>an~ahumo
35623,16,103,4,"say,",yaquwluwna
35624,16,103,5,"""Only",<in~amaA
35625,16,103,6,teaches him,yuEal~imuhu
35626,16,103,7,"a human being.""",ba$arN
35627,16,103,8,(The) tongue,lisaAnu
35628,16,103,9,(of) the one,Al~a*iy
35629,16,103,10,they refer,yuloHiduwna
35630,16,103,11,to him,<ilayohi
35631,16,103,12,(is) foreign,>aEojamiy~N
35632,16,103,13,while this,waha`*aA
35633,16,103,14,(is) a language,lisaAnN
35634,16,103,15,Arabic,Earabiy~N
35635,16,103,16,clear.,mubiynN
35636,16,104,1,"Indeed,",<in~a
35637,16,104,2,those who,Al~a*iyna
35638,16,104,3,(do) not,laA
35639,16,104,4,believe,yu&ominuwna
35640,16,104,5,in the Verses,biA^yaAti
35641,16,104,6,"(of) Allah,",All~ahi
35642,16,104,7,not,laA
35643,16,104,8,will guide them,yahodiyhimu
35644,16,104,9,(by) Allah,All~ahu
35645,16,104,10,and for them,walahumo
35646,16,104,11,(is) a punishment,Ea*aAbN
35647,16,104,12,painful.,>aliymN
35648,16,105,1,Only,<in~amaA
35649,16,105,2,they invent,yafotariy
35650,16,105,3,the falsehood,Aloka*iba
35651,16,105,4,those who,Al~a*iyna
35652,16,105,5,(do) not,laA
35653,16,105,6,believe,yu&ominuwna
35654,16,105,7,in the Verses,biA^yaAti
35655,16,105,8,"(of) Allah,",All~ahi
35656,16,105,9,and those -,wa>uwla`}ika
35657,16,105,10,they,humu
35658,16,105,11,(are) the liars.,AlokaA*ibuwna
35659,16,106,1,Whoever,mano
35660,16,106,2,disbelieves,kafara
35661,16,106,3,in Allah,biAll~ahi
35662,16,106,4,(from),mino
35663,16,106,5,after,baEodi
35664,16,106,6,"his belief,",<iymaAnihi
35665,16,106,7,except,<il~aA
35666,16,106,8,(one) who,mano
35667,16,106,9,is forced,>ukoriha
35668,16,106,10,while his heart,waqalobuhu
35669,16,106,11,(is) content,muToma}in~N
35670,16,106,12,with the faith.,biAlo<iymaAni
35671,16,106,13,But,wala`kino
35672,16,106,14,(one) who,mano
35673,16,106,15,opens,$araHa
35674,16,106,16,to disbelief,biAlokufori
35675,16,106,17,"(his) breast,",SadorFA
35676,16,106,18,then upon them,faEalayohimo
35677,16,106,19,(is) a wrath,gaDabN
35678,16,106,20,of,mina
35679,16,106,21,Allah,All~ahi
35680,16,106,22,and for them,walahumo
35681,16,106,23,(is) a punishment,Ea*aAbN
35682,16,106,24,great.,EaZiymN
35683,16,107,1,That (is),*a`lika
35684,16,107,2,because,bi>an~ahumu
35685,16,107,3,they preferred,AsotaHab~uwA
35686,16,107,4,the life,AloHayaApa
35687,16,107,5,(of) the world,Ald~unoyaA
35688,16,107,6,over,EalaY
35689,16,107,7,the Hereafter,AloA^xirapi
35690,16,107,8,and that,wa>an~a
35691,16,107,9,Allah,All~aha
35692,16,107,10,(does) not,laA
35693,16,107,11,guide,yahodiy
35694,16,107,12,the people,Aloqawoma
35695,16,107,13,the disbelievers.,AlokaAfiriyna
35696,16,108,1,Those,>uwla`}ika
35697,16,108,2,(are) the ones -,Al~a*iyna
35698,16,108,3,has (been) set a seal,TabaEa
35699,16,108,4,(by) Allah,All~ahu
35700,16,108,5,over,EalaY`
35701,16,108,6,their hearts,quluwbihimo
35702,16,108,7,and their hearing,wasamoEihimo
35703,16,108,8,and their sight.,wa>aboSaArihimo
35704,16,108,9,And those -,wa>uwla`}ika
35705,16,108,10,they are,humu
35706,16,108,11,the heedless.,AlogaAfiluwna
35707,16,109,1,No,laA
35708,16,109,2,doubt,jarama
35709,16,109,3,that they,>an~ahumo
35710,16,109,4,in,fiy
35711,16,109,5,the Hereafter,AloA^xirapi
35712,16,109,6,[they],humu
35713,16,109,7,(are) the losers.,AloxaAsiruwna
35714,16,110,1,Then,vum~a
35715,16,110,2,"indeed,",<in~a
35716,16,110,3,"your Lord,",rab~aka
35717,16,110,4,to those who,lil~a*iyna
35718,16,110,5,emigrated,haAjaruwA
35719,16,110,6,(from),mino
35720,16,110,7,after,baEodi
35721,16,110,8,what,maA
35722,16,110,9,they had been put to trials,futinuwA
35723,16,110,10,then,vum~a
35724,16,110,11,strove hard,jaAhaduwA
35725,16,110,12,and were patient.,waSabaruwA
35726,16,110,13,"Indeed,",<in~a
35727,16,110,14,"your Lord,",rab~aka
35728,16,110,15,(from),mino
35729,16,110,16,"after it,",baEodihaA
35730,16,110,17,"surely is Oft-Forgiving,",lagafuwrN
35731,16,110,18,Most Merciful.,raHiymN
35732,16,111,1,(On) the Day,yawoma
35733,16,111,2,(when) will come,ta>otiy
35734,16,111,3,every,kul~u
35735,16,111,4,soul,nafosK
35736,16,111,5,pleading,tujaAdilu
35737,16,111,6,for,Eano
35738,16,111,7,"itself,",nafosihaA
